"","film_id","year","length","budget","votes","genre","rating","high_rating","rate","log_votes","logodds.m2","odds.m2","probs.m2"
"404",50257,1996,88,8.8,119,"Action",4.8,"0","Rating less than 7",4.77912349311153,-4.27919503069954,0.0138538094905528,0.0136645040545976
"405",5814,2003,19,16.82,10,"Short",8.1,"1","Rating greater than 7",2.30258509299405,8.2271174073187,3741.03431624025,0.999732765678909
"406",20902,2004,15,11.4,53,"Animation",8.7,"1","Rating greater than 7",3.97029191355212,1.65583395347677,5.23744588762637,0.839677967870829
"407",54842,1955,90,16.1,25,"Comedy",3.4,"0","Rating less than 7",3.2188758248682,2.68663581493839,14.6821991076196,0.936233433006591
"408",28065,1998,60,9.1,322,"Animation",4.9,"0","Rating less than 7",5.77455154554441,-2.64116429117666,0.0712782326088594,0.0665356864717368
"409",37229,2002,15,9.3,19,"Short",7.9,"1","Rating greater than 7",2.94443897916644,4.32933011707467,75.8934298242729,0.986994987708503
"410",27482,1984,15,13.2,3314,"Animation",3.2,"0","Rating less than 7",6.32076829425058,2.65312727301437,14.1983714727726,0.934203476879647
"411",17967,1997,94,8.1,147,"Drama",4.4,"0","Rating less than 7",4.99043258677874,-6.65402455258582,0.00128882471106392,0.00128716577999942
"412",43357,1949,70,14.7,21,"Action",5.3,"0","Rating less than 7",3.04452243772342,0.19878245121587,1.21991654566875,0.549532615561117
"413",3079,2000,18,12.9,31,"Action",8.5,"1","Rating greater than 7",3.43398720448515,2.69436264628151,14.7960854073645,0.936693175922322
"414",14509,1937,62,12.3,12,"Comedy",7.8,"1","Rating greater than 7",2.484906649788,2.46201685335049,11.7284422501804,0.921435790779046
"415",37201,1958,90,13.2,20,"Comedy",8.2,"1","Rating greater than 7",2.99573227355399,1.07988546679447,2.94434230679048,0.746472308379923
"416",57793,1993,90,10,282,"Action",8.1,"1","Rating greater than 7",5.64190707093811,-3.74867410669767,0.0235489485588816,0.0230071542665719
"417",7187,1982,22,8.7,6,"Short",7.8,"1","Rating greater than 7",1.94591014905531,3.52670449898093,34.011697140045,0.97143811692418
"418",1070,1948,110,16.82,362,"Romance",4.1,"0","Rating less than 7",5.89164421182577,-3.67525964151413,0.0253428246190675,0.0247164402096272
"419",41897,1978,112,14.1,64,"Action",3.6,"0","Rating less than 7",4.15888308335967,-2.9548157247839,0.0520882582666786,0.0495093998601356
"420",14228,1978,88,10,35,"Action",3.9,"0","Rating less than 7",3.55534806148941,-3.61433281767447,0.026934889706119,0.0262284298411821
"421",52282,1984,110,12,9,"Drama",4.1,"0","Rating less than 7",2.19722457733622,-5.56795267243995,0.00381828972556132,0.00380376584551495
"422",25382,1958,112,13.8,586,"Drama",5.1,"0","Rating less than 7",6.32076829425058,-4.70500064192555,0.00904990840853352,0.0089687421138633
"423",11076,1981,103,13.9,1106,"Comedy",3.8,"0","Rating less than 7",6.32076829425058,0.594503379074947,1.81213077939415,0.64439776153816
"424",16549,2003,87,11.3,15,"Comedy",7.7,"1","Rating greater than 7",2.70805020110221,0.228698896372908,1.25696350575313,0.556926818953455
"425",46022,1975,70,13.8,29,"Action",4.5,"0","Rating less than 7",3.36729582998647,-0.299864208552932,0.740918824290319,0.425590678871746
"426",45029,2004,105,12.1,15,"Documentary",8.1,"1","Rating greater than 7",2.70805020110221,1.56161168808338,4.76649716456196,0.826584498099556
"427",28166,1945,63,10.7,42,"Documentary",7.7,"1","Rating greater than 7",3.73766961828337,3.60710617570803,36.8592341849253,0.973586364818806
"428",29322,1987,27,16.82,5,"Documentary",8.3,"1","Rating greater than 7",1.94591014905531,9.41604666455351,12283.9236305209,0.999918599412575
"429",25534,1962,112,8.4,39,"Drama",3.6,"0","Rating less than 7",3.66356164612965,-7.69688060053836,0.000454241937202026,0.000454035695148303
"430",33801,1978,88,15.1,19,"Action",2.8,"0","Rating less than 7",2.94443897916644,-0.788668412317922,0.45444953196193,0.312454658601262
"431",34080,1997,90,10.5,74,"Drama",4.6,"0","Rating less than 7",4.30406509320417,-5.05561754848927,0.00637342964492811,0.00633306629247635
"432",42371,1974,81,8.5,42,"Drama",4.2,"0","Rating less than 7",3.73766961828337,-5.55918543625998,0.00385191274851291,0.00383713244911443
"433",8419,1998,101,12.4,8191,"Comedy",3.3,"0","Rating less than 7",6.32076829425058,-0.10223309818319,0.902819081652058,0.474463962631811
"434",30003,2000,15,12.3,11,"Drama",8.1,"1","Rating greater than 7",2.39789527279837,0.979474109418399,2.66305539786433,0.727003855692974
"435",32162,1985,35,10.1,23,"Short",7.9,"1","Rating greater than 7",3.13549421592915,3.4291587021927,30.8506772217374,0.96860349332486
"436",41445,1974,103,11.1,287,"Comedy",3.1,"0","Rating less than 7",5.65948221575962,-0.956841784650218,0.384104055725653,0.277510967572649
"437",35971,2005,27,14.3,9,"Short",7.9,"1","Rating greater than 7",2.19722457733622,6.29354160387326,541.066181887254,0.998155206811614
"438",43914,1995,15,7.3,5,"Animation",3.5,"0","Rating less than 7",1.94591014905531,-0.615778607692225,0.540220111983322,0.350742148982646
"439",31174,1991,15,16,31,"Animation",8.3,"1","Rating greater than 7",3.43398720448515,4.20447243673954,66.9852493863285,0.985290926943322
"440",36678,1948,98,7.2,6,"Drama",3.2,"0","Rating less than 7",1.94591014905531,-7.42135379040102,0.000598338571949473,0.000597980776985318
"441",51112,2003,85,10.8,192,"Romance",3.8,"0","Rating less than 7",5.25749537202778,-5.33138563073321,0.00483736256805976,0.00481407514117203
"442",29136,1956,98,12.6,180,"Action",5,"0","Rating less than 7",5.19295685089021,-2.84550446790283,0.0581049472641859,0.0549141627344441
"443",596,2002,98,9,17,"Comedy",2.5,"0","Rating less than 7",2.83321334405622,-1.78449743488609,0.167881411143206,0.14374867990995
"444",11567,1981,88,9.9,323,"Comedy",8,"1","Rating greater than 7",5.77765232322266,-0.614144330001275,0.541103703480812,0.351114400840546
"445",11056,1943,112,10.8,31,"Drama",4.2,"0","Rating less than 7",3.43398720448515,-6.36715617448822,0.001717035237629,0.00171409208112516
"446",47136,1975,15,8.3,11,"Animation",3.3,"0","Rating less than 7",2.39789527279837,-0.0617267635046656,0.94013973218527,0.484573207068105
"447",11504,2000,89,14.3,97,"Action",8.3,"1","Rating greater than 7",4.57471097850338,-1.29908053217957,0.272782492485128,0.2143198025552
"448",7206,1962,112,9,288,"Comedy",3.1,"0","Rating less than 7",5.66296048013595,-2.7248864580485,0.0655536453843139,0.0615207368190933
"449",10160,1960,100,11,26,"Drama",3.7,"0","Rating less than 7",3.25809653802148,-5.4502980715115,0.00429502427555643,0.00427665593449955
"450",15932,1960,112,13,5,"Action",3.1,"0","Rating less than 7",1.94591014905531,-3.56427275339021,0.0283175718557245,0.0275377691004754
"451",37265,1965,96,12.4,539,"Drama",2.8,"0","Rating less than 7",6.289715570909,-4.40594291160252,0.0122045931352227,0.0120574370221143
"452",17204,1980,79,7.2,12,"Action",4.1,"0","Rating less than 7",2.484906649788,-4.56114218079523,0.0104501162023062,0.0103420406754785
"453",29594,1988,112,7.4,115,"Documentary",3.7,"0","Rating less than 7",4.74493212836325,-1.51262649117936,0.220330521153045,0.18054987344319
"454",47118,1956,103,8,14,"Drama",2.7,"0","Rating less than 7",2.63905732961526,-7.31396553760898,0.000666170084691349,0.00066572659754748
"455",36059,2002,90,16.82,268,"Action",8.8,"1","Rating greater than 7",5.59098698051086,0.0299594706614705,1.03041277115919,0.507489307492344
"456",47963,1969,90,12.8,14,"Comedy",8.5,"1","Rating greater than 7",2.63905732961526,0.858264729119445,2.35906352564425,0.702297979074926
"457",11995,1993,109,12.2,56,"Drama",3.6,"0","Rating less than 7",4.02535169073515,-5.38997165909084,0.00456210262803911,0.00454138436648583
"458",29059,1952,67,7.4,6,"Action",5,"0","Rating less than 7",1.94591014905531,-3.64428407781851,0.0261401174464357,0.0254742183859703
"459",50549,1963,104,7.6,15,"Action",3.7,"0","Rating less than 7",2.70805020110221,-6.01878755591023,0.00243261722011941,0.00242671395396668
"460",548,2003,112,7.4,8,"Action",2.5,"0","Rating less than 7",2.07944154167984,-6.66696308084054,0.00127225663054508,0.00127064005031603
"461",50592,1959,100,14.2,6,"Drama",3.6,"0","Rating less than 7",1.94591014905531,-3.67733217011131,0.0252903552811941,0.0246665299745827
"462",45034,1999,94,13.1,359,"Action",7.8,"1","Rating greater than 7",5.88332238848828,-2.29979596776264,0.100279301845991,0.0911398602861539
"463",9730,1999,93,12,47,"Comedy",5.2,"0","Rating less than 7",3.85014760171006,0.213511320234594,1.23801751283744,0.553175971919825
"464",15358,1970,93,12.1,35,"Action",5.4,"0","Rating less than 7",3.55534806148941,-2.7866771674386,0.0616256457828931,0.0580483770599263
"465",3741,1954,85,14.5,8,"Action",4.7,"0","Rating less than 7",2.07944154167984,-0.919587585295652,0.398683430092912,0.285041934089709
"466",23368,1929,73,9.3,6,"Drama",4.6,"0","Rating less than 7",1.94591014905531,-4.57857880481713,0.0102694808669272,0.0101650906628544
"467",10779,1995,100,8.3,18,"Drama",5,"0","Rating less than 7",2.89037175789616,-6.94623805081791,0.000962248282368452,0.000961323250721644
"468",43312,1989,100,16.7,12,"Action",4,"0","Rating less than 7",2.484906649788,-0.708233195757035,0.492513604324775,0.329989356812323
"469",28631,1999,109,9.2,16,"Action",4.6,"0","Rating less than 7",2.77258872223978,-5.46815782776814,0.0042189971229459,0.00420127196859767
"470",15572,2004,112,14.8,5,"Documentary",7.4,"1","Rating greater than 7",1.94591014905531,2.58735715580858,13.2945896044895,0.930043462060224
"471",50746,1932,56,16.4,14,"Action",8.1,"1","Rating greater than 7",2.63905732961526,2.08105960949713,8.01295502076296,0.88904859752475
"472",20446,1977,56,14.3,23,"Action",4.7,"0","Rating less than 7",3.13549421592915,0.91755073670326,2.50315199742174,0.714542788684024
"473",20781,1954,100,15,76,"Action",4.6,"0","Rating less than 7",4.33073334028633,-1.65012133087589,0.192026608450671,0.161092552036449
"474",10213,2004,73,13.5,10,"Documentary",7.7,"1","Rating greater than 7",2.30258509299405,4.48674489431719,88.8318177944645,0.988868086780922
"475",22135,1945,15,8.3,62,"Animation",8.1,"1","Rating greater than 7",4.12713438504509,-0.0617267635046656,0.94013973218527,0.484573207068105
"476",39948,1989,85,11.4,5,"Comedy",3.7,"0","Rating less than 7",1.94591014905531,0.418445369814866,1.51959730648636,0.603111180732876
"477",3025,2002,112,13.2,3594,"Drama",4.7,"0","Rating less than 7",6.32076829425058,-5.03743174843808,0.0064903959009589,0.00644854230839335
"478",3982,1991,15,16.5,655,"Short",7.8,"1","Rating greater than 7",6.32076829425058,8.3185033952251,4099.02080133317,0.999756098798407
"479",25811,1933,71,10,375,"Romance",4.2,"0","Rating less than 7",5.92692602597041,-4.83423808292085,0.00795274534970325,0.00788999820318372
"480",55985,2002,90,9.8,150,"Comedy",4.5,"0","Rating less than 7",5.01063529409626,-0.803890803443232,0.447584110079723,0.309193854065636
"481",40183,1994,15,11.4,6,"Comedy",7.8,"1","Rating greater than 7",1.94591014905531,5.12039048562693,167.400724437045,0.994061783265227
"482",39041,1998,112,12.9,4393,"Comedy",2.8,"0","Rating less than 7",6.32076829425058,-0.564084265717019,0.568880852006443,0.362602967127109
"483",17318,1951,82,13.8,460,"Comedy",4.2,"0","Rating less than 7",6.13122648948314,1.94968172939981,7.02645091192629,0.875411933496768
"484",18818,2002,24,12,5,"Short",8.1,"1","Rating greater than 7",1.94591014905531,5.22073429577668,185.070030330573,0.994625679384136
"485",53270,1990,82,9.1,8,"Action",1.9,"0","Rating less than 7",2.07944154167984,-3.70995561037367,0.0244786098438803,0.0238937246797281
"486",25567,1974,90,12.1,7,"Drama",4.4,"0","Rating less than 7",1.94591014905531,-4.16913459778918,0.0154656383319134,0.0152300951879756
"487",30554,1979,85,11.4,18,"Action",4.6,"0","Rating less than 7",2.89037175789616,-2.63714830227708,0.0715650607636396,0.0667855488985797
"488",12794,1994,26,7.7,16,"Short",8.2,"1","Rating greater than 7",2.77258872223978,2.70397007674697,14.9389228206463,0.93726050303069
"489",29039,1945,19,14.5,13,"Drama",7.9,"1","Rating greater than 7",2.56494935746154,1.92970558858462,6.88748218967529,0.873216829407362
"490",48769,1973,81,10.2,12,"Action",4.8,"0","Rating less than 7",2.484906649788,-3.03332793725575,0.0481551139692261,0.0459427362681741
"491",37367,1986,91,16.1,27,"Comedy",8.6,"1","Rating greater than 7",3.29583686600433,2.61946517042679,13.7283792780465,0.932103866887068
"492",35250,1991,82,7.2,37,"Comedy",1.9,"0","Rating less than 7",3.61091791264422,-1.70706044223808,0.181398240258568,0.153545378752948
"493",23182,1915,32,11.4,128,"Comedy",7.3,"1","Rating greater than 7",4.85203026391962,3.97848952892971,53.4362593149647,0.981629891315381
"494",27965,1969,90,11.3,17,"Drama",2.3,"0","Rating less than 7",2.83321334405622,-4.61237607313922,0.00992820013005144,0.00983059996618864
"495",34895,1979,79,16,12,"Action",7.5,"1","Rating greater than 7",2.484906649788,0.31451404805529,1.36959359254676,0.577986704916249
"496",48617,1930,86,16.4,12,"Action",8.1,"1","Rating greater than 7",2.484906649788,0.0659402741491064,1.0681629183216,0.51647909787903
"497",40093,1970,95,15.5,5,"Action",2.5,"0","Rating less than 7",1.94591014905531,-1.0372421862241,0.354430789492592,0.26168246634837
"498",38369,2000,97,12.2,14,"Action",3.6,"0","Rating less than 7",2.63905732961526,-2.99995456106625,0.0497893306905635,0.0474279259990302
"499",33078,2002,88,13.1,21580,"Action",8.1,"1","Rating greater than 7",6.32076829425058,-1.89677210069304,0.150052191706735,0.130474245246253
"500",1690,1979,97,12.4,60,"Action",4.9,"0","Rating less than 7",4.0943445622221,-2.88914419222874,0.0556237955241423,0.0526928208325617
"501",43635,1972,80,14.3,11,"Action",2.9,"0","Rating less than 7",2.39789527279837,-0.69454473157516,0.499301712552213,0.333022838813589
"502",57795,1982,86,14.7,242,"Action",3,"0","Rating less than 7",5.48893772615669,-0.875947860969744,0.416467079643978,0.294018184841016
"503",36588,1973,90,8.9,42,"Drama",4.3,"0","Rating less than 7",3.73766961828337,-5.94210049918937,0.00262650687718642,0.00261962641040383
"504",47348,1949,87,9.2,46,"Action",4.1,"0","Rating less than 7",3.8286413964891,-3.99040364851292,0.0184922482446215,0.0181564938530391
"505",2708,1993,100,10.2,134,"Documentary",8.2,"1","Rating greater than 7",4.89783979995091,0.84476640668502,2.32743407802441,0.699468125723552
"506",47182,1997,107,8.3,642,"Comedy",2.2,"0","Rating less than 7",6.32076829425058,-2.77686952642179,0.0622330215874816,0.0585869769840857
"507",56025,1979,112,14.1,1136,"Action",4.5,"0","Rating less than 7",6.32076829425058,-2.9548157247839,0.0520882582666786,0.0495093998601356
"508",28278,2003,105,9.9,20,"Action",4.4,"0","Rating less than 7",2.99573227355399,-4.81163895879044,0.00813451662876208,0.00806888018869168
"509",37323,1960,112,8.8,2801,"Comedy",4.2,"0","Rating less than 7",6.32076829425058,-2.83569682688601,0.0586776234389637,0.0554253930940353
"510",55856,1998,89,14,112,"Action",5,"0","Rating less than 7",4.71849887129509,-1.46529608543584,0.231009582777421,0.187658638900449
"511",28914,1966,15,14.1,6,"Short",8.5,"1","Rating greater than 7",1.94591014905531,6.98877896917496,1084.39658582668,0.999078677772661
"512",6587,1998,65,10.3,15,"Documentary",9,"1","Rating greater than 7",2.70805020110221,3.25114414900981,25.8198647962816,0.9627142042812
"513",30388,1967,15,7.7,21,"Short",7.2,"1","Rating greater than 7",3.04452243772342,3.44284716637458,31.2758791532821,0.969017110417012
"514",45600,1980,91,16.82,9,"Drama",4,"0","Rating less than 7",2.19722457733622,-1.62118053773551,0.197665210049963,0.165042123951915
"515",21309,1981,91,14.2,1398,"Comedy",2.6,"0","Rating less than 7",6.32076829425058,1.56676666647042,4.79113179536893,0.827322182375527
"516",38933,2002,84,10.4,314,"Comedy",3.8,"0","Rating less than 7",5.74939298590825,-0.0684358298610923,0.9338533836822,0.482897716839357
"517",44963,2001,93,13.5,3144,"Comedy",2.5,"0","Rating less than 7",6.32076829425058,1.04458908651593,2.84223037287871,0.73973450237166
"518",38557,1930,83,12.5,64,"Drama",5.2,"0","Rating less than 7",4.15888308335967,-3.47731934853295,0.0308901057526736,0.029964499203453
"519",17564,1963,108,12.7,247,"Drama",6.1,"0","Rating less than 7",5.50938833662798,-5.04577509248546,0.00643646957074018,0.00639530637585642
"520",2511,1984,94,16.82,343,"Action",8.5,"1","Rating greater than 7",5.83773044716594,-0.238723107384935,0.787632941926756,0.440601044797164
"521",18751,2001,95,13.7,597,"Action",4.4,"0","Rating less than 7",6.32076829425058,-2.03453550576171,0.130741196934865,0.115624333215478
"522",19689,1963,112,9,148,"Drama",3.7,"0","Rating less than 7",4.99721227376411,-7.36444949402583,0.000633373986690985,0.000632973078009098
"523",2508,1982,70,16.82,16,"Action",8.3,"1","Rating greater than 7",2.77258872223978,1.37337236089349,3.94864452144844,0.797924462816879
"524",53659,2001,109,8.3,95,"Drama",2.2,"0","Rating less than 7",4.55387689160054,-7.55077385142232,0.00052570315353475,0.000525426934938101
"525",56840,2004,15,14.8,14,"Drama",7.9,"1","Rating greater than 7",2.63905732961526,2.3646037198873,10.6398216322563,0.91408803059071
"526",36106,1989,89,15.7,70,"Comedy",7.8,"1","Rating greater than 7",4.24849524204936,2.53218572177496,12.5809746166751,0.926367581986924
"527",53167,1928,15,11.5,9,"Comedy",7.7,"1","Rating greater than 7",2.19722457733622,5.17579567004568,176.937342025593,0.994380044185126
"528",32213,1950,84,13.8,6,"Comedy",8.8,"1","Rating greater than 7",1.94591014905531,1.81534044037661,6.14316720364625,0.860006076927676
"529",33607,1931,85,10.4,44,"Drama",2.4,"0","Rating less than 7",3.78418963391826,-4.77516951035002,0.00843665386608643,0.00836607221062669
"530",24962,1943,89,7.2,24,"Action",3.4,"0","Rating less than 7",3.17805383034795,-5.23284862591124,0.00533829681220038,0.00530995071920312
"531",12520,1987,91,16.1,50,"Action",8.3,"1","Rating greater than 7",3.91202300542815,-0.436128501665165,0.646534639819398,0.392663855459679
"532",30476,1940,71,15.4,6,"Action",4.6,"0","Rating less than 7",1.94591014905531,0.519448097635561,1.68109959078448,0.627018704028296
"533",16589,1992,90,12,236,"Animation",3.6,"0","Rating less than 7",5.46383180502561,-3.04953327838076,0.047381032983896,0.0452376274648698
"534",43817,1935,78,13.3,50,"Romance",5.4,"0","Rating less than 7",3.91202300542815,-3.47606150868311,0.0309289850054658,0.0300010819904359
"535",39095,1931,73,11.3,95,"Comedy",8.3,"1","Rating greater than 7",4.55387689160054,1.16908791953532,3.21905526175117,0.762980113328751
"536",1546,1976,112,7.2,11,"Drama",3.9,"0","Rating less than 7",2.39789527279837,-8.36174281356343,0.000233636793366446,0.000233582219965586
"537",24428,1951,91,12,44,"Drama",3.5,"0","Rating less than 7",3.78418963391826,-4.29171042671954,0.0136815040628098,0.0134968468971513
"538",50197,1999,85,11.8,111,"Comedy",8,"1","Rating greater than 7",4.70953020131233,0.64006610748989,1.8966062550396,0.654768404141857
"539",4463,1985,107,12,8,"Drama",3.9,"0","Rating less than 7",2.07944154167984,-5.36644073890515,0.00467072609385103,0.00464901183297215
"540",50723,1957,89,11.4,295,"Romance",4.8,"0","Rating less than 7",5.68697535633982,-5.26763710226708,0.0051557787692325,0.00512933306272736
"541",34304,2004,17,11.8,17,"Short",8.4,"1","Rating greater than 7",2.83321334405622,5.58011843852037,265.103002334252,0.996242056680203
"542",39732,1946,91,11.2,10,"Comedy",7.8,"1","Rating greater than 7",2.30258509299405,-0.0953888660922524,0.909019378916143,0.476170849262014
"543",20944,1973,86,8.8,33,"Drama",3.8,"0","Rating less than 7",3.49650756146648,-5.72882310556172,0.00325090095036163,0.0032403668387261
"544",6278,1932,91,10.5,53,"Comedy",7.7,"1","Rating greater than 7",3.97029191355212,-0.483225157023543,0.616790932927448,0.381490841126041
"545",13767,1980,90,9.4,242,"Action",7.9,"1","Rating greater than 7",5.48893772615669,-4.08110521321021,0.0168887896207145,0.0166082956101953
"546",27457,1967,96,12.4,17,"Drama",5.7,"0","Rating less than 7",2.83321334405622,-4.40594291160252,0.0122045931352227,0.0120574370221143
"547",36605,1951,15,7.2,32,"Animation",8,"1","Rating greater than 7",3.46573590279973,-0.67118379211098,0.511103179612528,0.338231820638206
"548",19114,1998,108,16.5,121,"Comedy",7.7,"1","Rating greater than 7",4.79579054559674,1.6991849514046,5.46948767628355,0.845428254904033
"549",14498,1973,90,13.1,99,"Comedy",7.8,"1","Rating greater than 7",4.59511985013459,1.02448028237571,2.7856473342754,0.73584438493624
"550",50884,1951,90,8.7,50,"Action",4.6,"0","Rating less than 7",3.91202300542815,-4.4689415041415,0.0114594392020512,0.0113296082451825
"551",4810,1948,72,9.2,9,"Drama",5.6,"0","Rating less than 7",2.19722457733622,-4.56681334472428,0.0103910196118604,0.0102841567375095
"552",27901,1955,112,10.9,5,"Action",3.9,"0","Rating less than 7",1.94591014905531,-4.72778162618409,0.00884607318637377,0.00876850633757639
"553",57789,1975,112,10.4,17,"Drama",2.6,"0","Rating less than 7",2.83321334405622,-6.58877691216325,0.00137572156335038,0.00137383155365761
"554",55341,1999,15,14.6,117,"Short",7.5,"1","Rating greater than 7",4.76217393479776,7.26580489126874,1430.53659091072,0.999301449920072
"555",50584,1953,81,8.9,32,"Comedy",3.4,"0","Rating less than 7",3.46573590279973,-0.698001662607629,0.497578640953313,0.33225543376912
"556",17446,1979,90,7.2,45,"Action",4.2,"0","Rating less than 7",3.80666248977032,-5.30001927042284,0.00499149771771181,0.00496670641398187
"557",16943,1943,67,10.6,41,"Drama",5,"0","Rating less than 7",3.71357206670431,-3.4552875403037,0.0315782230386882,0.0306115642356904
"558",43166,1998,92,7.8,19,"Action",4,"0","Rating less than 7",2.94443897916644,-5.1019294529335,0.0060849945211241,0.00604819131013919
"559",56565,1945,95,12.5,23,"Comedy",7.5,"1","Rating greater than 7",3.13549421592915,0.356195953305173,1.42788732009163,0.588119270723709
"560",36152,1984,105,7.2,39,"Action",4.1,"0","Rating less than 7",3.66356164612965,-6.30757893809685,0.00182244014276494,0.0018191248965288
"561",58384,2003,90,11.6,14,"Action",2.6,"0","Rating less than 7",2.63905732961526,-2.86219115599758,0.057143412855953,0.0540545513135023
"562",17781,1960,104,10.8,15,"Drama",4.8,"0","Rating less than 7",2.70805020110221,-5.82979101839542,0.00293869104842751,0.00293008044724601
"563",12620,1962,95,9.2,299,"Drama",4.7,"0","Rating less than 7",5.70044357339069,-6.1117381684911,0.00221669447379697,0.0022117916075633
"564",26251,1963,104,16.1,2408,"Action",7.8,"1","Rating greater than 7",6.32076829425058,-1.30934688031598,0.269996338735126,0.212596155201545
"565",48312,1953,15,12.5,82,"Animation",7.5,"1","Rating greater than 7",4.40671924726425,2.26529098208308,9.63392749358511,0.905961367462469
"566",4569,1960,15,12,6,"Animation",8,"1","Rating greater than 7",1.94591014905531,1.9882650599893,7.30285275366121,0.879559468333454
"567",13681,1971,111,11.6,976,"Drama",2.9,"0","Rating less than 7",6.32076829425058,-5.85674405462658,0.00286054230604693,0.00285238294396268
"568",32250,2003,95,7.2,244,"Drama",2.8,"0","Rating less than 7",5.4971682252932,-7.21984185686622,0.000731918157559699,0.000731382845175188
"569",32328,1996,112,15.3,23,"Drama",3.2,"0","Rating less than 7",3.13549421592915,-3.87392287564421,0.0207767049203947,0.0203538196162254
"570",11635,1960,105,7.7,26,"Comedy",2.5,"0","Rating less than 7",3.25809653802148,-2.97495934391112,0.0510495094353576,0.0485700330736868
"571",49523,1997,58,16.82,6,"Documentary",7.7,"1","Rating greater than 7",1.94591014905531,7.33375668469389,1531.12292744922,0.999347310857318
"572",25195,1973,91,9.3,15,"Comedy",3.3,"0","Rating less than 7",2.70805020110221,-1.14808737004861,0.317242957870216,0.2408386061013
"573",24740,1988,86,15.4,24,"Action",4.5,"0","Rating less than 7",3.17805383034795,-0.488111570038452,0.613784389274607,0.380338534288649
"574",3817,1958,76,11.3,62,"Action",2.2,"0","Rating less than 7",4.12713438504509,-2.08801768609144,0.123932565726288,0.110266905244624
"575",18622,2001,112,10.7,35,"Drama",3.4,"0","Rating less than 7",3.55534806148941,-6.42256135890698,0.00162448999952453,0.00162185531178985
"576",53847,1955,15,11.6,34,"Animation",8,"1","Rating greater than 7",3.52636052461616,1.76664432231428,5.85118568740479,0.854039863225661
"577",1121,1999,90,16.82,10,"Documentary",8,"1","Rating greater than 7",2.30258509299405,5.18429606032266,178.447789087165,0.994427348450004
"578",18555,1989,85,12,21,"Action",2.8,"0","Rating less than 7",3.04452243772342,-2.30471719576455,0.0997870168546095,0.090733037693062
"579",49750,1970,90,13,6,"Action",2.7,"0","Rating less than 7",1.94591014905531,-2.086518574135,0.124118493846074,0.110414066244398
"580",5960,1998,90,13.6,57,"Action",3.4,"0","Rating less than 7",4.04305126783455,-1.75408746762246,0.173065097761778,0.14753239022454
"581",27543,1970,90,14.3,11,"Action",3.3,"0","Rating less than 7",2.39789527279837,-1.36625117669117,0.255061349447526,0.203226200503906
"582",29177,2004,17,10.4,17,"Drama",8.1,"1","Rating greater than 7",2.83321334405622,-0.207565683561166,0.81255986819443,0.448294085316948
"583",39992,1995,92,9.9,110,"Drama",3.5,"0","Rating less than 7",4.70048036579242,-5.52238994402501,0.00399628562099374,0.00398037889006925
"584",46121,1940,112,9.7,30,"Action",3.7,"0","Rating less than 7",3.40119738166216,-5.39264383920916,0.00454992814155348,0.00452932006074698
"585",42100,1975,88,13.5,361,"Action",4.2,"0","Rating less than 7",5.88887795833288,-1.67515136301802,0.18727983009619,0.157738576322835
"586",46548,2002,91,11.1,162,"Drama",3.7,"0","Rating less than 7",5.08759633523238,-4.79035708648834,0.00830948964560794,0.00824101104962177
"587",32025,1963,96,16.3,46,"Comedy",7.3,"1","Rating greater than 7",3.8286413964891,2.3944223167063,10.9618637440898,0.916400987221236
"588",4864,2002,94,16.82,39,"Action",7.6,"1","Rating greater than 7",3.66356164612965,-0.238723107384935,0.787632941926756,0.440601044797164
"589",27545,2002,97,15.3,2955,"Drama",5.3,"0","Rating less than 7",6.32076829425058,-2.8663632079702,0.0569055041963582,0.0538416196816267
"590",27272,1996,112,12.7,1491,"Drama",3.6,"0","Rating less than 7",6.32076829425058,-5.31445767053186,0.00491994626378806,0.00489585890107966
"591",28307,1940,110,12.9,60,"Action",5.7,"0","Rating less than 7",4.0943445622221,-3.48533664878577,0.0306434406154884,0.0297323394375736
"592",28326,2000,86,9.8,15,"Drama",4.4,"0","Rating less than 7",2.70805020110221,-5.17477126137416,0.00565751085721921,0.00562568349178516
"593",7293,1985,91,12.5,30735,"Comedy",7.8,"1","Rating greater than 7",6.32076829425058,0.624878531351575,1.86801903790293,0.651327279636473
"594",56,2004,87,12.2,1275,"Comedy",7.7,"1","Rating greater than 7",6.32076829425058,0.72734555614171,2.06957972681929,0.674222503079859
"595",22218,1970,100,11.8,15,"Action",3.3,"0","Rating less than 7",2.70805020110221,-3.42308723227607,0.0326115997849066,0.0315816709706724
"596",54310,1961,99,13,148,"Drama",3,"0","Rating less than 7",4.99721227376411,-4.27502373862478,0.0139117184699529,0.0137208380340514
"597",35662,1977,90,11.8,5,"Comedy",3.9,"0","Rating less than 7",1.94591014905531,0.304212884931886,1.35555760316294,0.575472067141451
"598",16096,1911,17,12.1,14,"Drama",7.3,"1","Rating greater than 7",2.63905732961526,0.734322451557684,2.08406945601452,0.675753087191402
"599",29199,1991,84,8.9,17,"Drama",3.3,"0","Rating less than 7",2.83321334405622,-5.53907663211976,0.00393015414147891,0.00391476849785414
"600",46636,1963,79,12.9,16,"Action",4.1,"0","Rating less than 7",2.77258872223978,-1.40304666892614,0.245846807953012,0.197333096158869
"601",52157,1988,93,13.9,122,"Drama",3.4,"0","Rating less than 7",4.80402104473326,-3.37335321178637,0.0342745147293269,0.0331387018061609
